Date,Value
2017-11-30,32.92977272727273
2017-12-31,32.64857142857143
2018-01-31,31.972608695652173
2018-02-28,31.484500000000004
2018-03-31,31.287045454545456
2018-04-30,31.292380952380952
2018-05-31,31.94760869565217
2018-06-30,32.44119047619048
2018-07-31,33.254318181818185
2018-08-31,33.03978260869565
2018-09-30,32.607749999999996
2018-10-31,32.742826086956526
2018-11-30,32.96477272727273
2018-12-31,32.73285714285714
2019-01-31,31.8454347826087
2019-02-28,31.290499999999998
2019-03-31,31.725238095238097
2019-04-30,31.84272727272727
2019-05-31,31.817391304347826
2019-06-30,31.1455
2019-07-31,30.805434782608696
2019-08-31,30.781818181818185
2019-09-30,30.57452380952381
2019-10-31,30.379782608695653
2019-11-30,30.250238095238096
2019-12-31,30.22681818181818
2020-01-31,30.390434782608697
